currentDataSet	currentTime	freeRadicalsFactor	tourneySize	initialTemp	minTemp	minDepth	minInitialWidth	maxInitialWidth	earlyLeafProb	constProb	maxAvgForResult	popSize	maxGen	initCp	stepCp	initMp	stepMp	eval	duration	foo
sqrt,csv	0	0,15	3	100	1	3	2	10	400	400	10000	100	50	800	10	300	10	0,4665437411	4 minutes, 42,151 seconds	0,016127231010356416 * ABS(SUM(x, x, 0,2595003554152299, x, 161,9687325783756, x, x))
sqrt,csv	1	0,15	3	500	10	3	2	10	400	400	10000	100	50	800	10	300	10	0,4665453038	6 minutes, 16,527 seconds	0,0806230401625146 * ABS(SUBTRACT(x, x, -0,26578398686848814, 33,30209893849571, 0,0015299154652467053, -0,5781584337496812, x))
sqrt,csv	0	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	200	50	600	10	300	50	0,4665521867	13 minutes, 36,668 seconds	0,0808180566776976 * ABS(SUBTRACT(-1,541229590697419, x, 30,719949765261873, -7,653611450833503E-8))
sqrt,csv	0	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	200	50	600	10	100	50	0,4665864175	13 minutes, 56,927 seconds	0,04046181822521783 * ABS(SUBTRACT(-64,35320507528924, x, -6,196739785953621E-5, x))
sqrt,csv	0	0,15	2	100	1	3	2	10	400	400	10000	100	50	800	10	300	10	0,4666462183	6 minutes, 23,976 seconds	0,020086735004221493 * ABS(SUM(x, x, 130,98722044874677, x, x))
sqrt,csv	1	0,15	3	100	1	3	2	10	400	400	10000	200	50	800	10	300	10	0,4666589987	11 minutes, 13,495 seconds	0,01351224803330036 * ABS(SUM(1,0982877898018977, x, x, x, x, x, x, 190,90873274685595))
sqrt,csv	1	0,15	3	100	1	3	2	10	400	700	10000	100	50	800	10	300	10	0,4667335804	4 minutes, 20,101 seconds	0,04016171442301557 * ABS(SUBTRACT(0,9295822903285567, 225,0395454137058, -9,665549408201521, 658,4653476523933, 1353,6072003481008, -2186,728805904196, 25,533743383279358, x, x))
sqrt,csv	1	0,15	3	100	1	3	2	10	400	400	10000	100	50	800	10	300	50	0,466754937	7 minutes, 14,715 seconds	0,08033957232081997 * ABS(SUBTRACT(x, -32,62345463343971))
sqrt,csv	0	0,15	3	100	1	3	2	10	600	400	10000	100	50	800	10	300	10	0,4668628562	4 minutes, 49,700 seconds	0,026764869090446564 * ABS(SUBTRACT(-98,89627251318652, x, x, x))
sqrt,csv	1	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	200	50	600	10	100	50	0,4668635442	7 minutes, 32,086 seconds	0,08131646991384622 * ABS(SUBTRACT(x, x, x, 31,75701184900926, -5,826246700457143E-4))
sqrt,csv	0	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	200	50	800	50	300	10	0,4671249228	11 minutes, 9,274 seconds	0,08147883556743299 * ABS(SUM(x, 0,0011763733059798299, 31,490614012806148))
sqrt,csv	0	0,15	3	500	10	3	2	10	400	400	10000	100	50	800	10	300	10	0,4679123118	5 minutes, 17,630 seconds	0,0264764352932318 * ABS(SUM(x, 12,820385688779915, 86,96317402704088, 3,199386980514194, x, x, -1,8857388818971774))
sqrt,csv	1	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	200	50	600	10	100	10	0,4685570848	5 minutes, 5,828 seconds	0,03958013929858217 * ABS(SUM(x, x, 67,9292791522945))
sqrt,csv	1	0,5	2	100	1	3	2	10	400	400	10000	100	50	800	10	300	10	0,4687061366	7 minutes, 1,038 seconds	0,019883624649189455 * ABS(SUBTRACT(-132,75331722165362, x, x, x, x))
sqrt,csv	0	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	200	50	800	10	300	10	0,4691898593	6 minutes, 50,450 seconds	0,07893425188333644 * SUM(x, 35,217814857930705, 0,006123001193555142, SIGN(-44966,35229588246))
sqrt,csv	0	1	2	100	1	3	2	10	400	400	10000	100	50	800	10	300	10	0,469733492	4 minutes, 28,403 seconds	0,02648532587714414 * ABS(SUM(102,6488070877337, x, x, x))
sqrt,csv	1	0,05	2	100	1	3	2	10	400	400	10000	100	50	800	10	300	10	0,4708099871	5 minutes, 26,712 seconds	-0,08055515689388665 * SUBTRACT(SIGN(x), x, 33,483312202516046)
sqrt,csv	1	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	50	50	800	10	300	10	0,4708732906	3 minutes, 18,204 seconds	0,01961115252858079 * ABS(SUM(138,83688353928596, x, x, x, x))
sqrt,csv	0	0,15	3	100	1	3	2	10	400	400	10000	100	50	600	50	300	10	0,4727202845	4 minutes, 46,370 seconds	0,03900170034563853 * ABS(SUBTRACT(x, 70,91532210836158, x, 0,011097670102871927, x, x, 0,0014132323281724852, -0,47505210757258265))
sqrt,csv	1	0,15	3	100	1	3	2	10	400	400	10000	100	50	800	10	300	10	0,4808649193	4 minutes, 54,015 seconds	0,020749253955533103 * ABS(SUBTRACT(-64,13336559500374, x, x, x, x, 1,7158148953409944E-8, 30,722493370484912, 20,767845540892935))
sqrt,csv	1	0,15	3	100	1	3	2	10	400	400	10000	100	50	800	10	100	50	0,5664715693	3 minutes, 22,943 seconds	-0,08285478241522609 * SUBTRACT(x, SIGN(x), x, 28,31138644762379, x, SIGN(5305,511751450356))
sqrt,csv	0	0,15	5	100	1	3	2	10	400	400	10000	100	50	800	10	300	10	0,5665517605	9 minutes, 2,617 seconds	0,026861233970861875 * MAX(x, ABS(x), SUM(x, x, 127,5752483945291, -17,623242003145453, 0,0455406435558372, -15,530170161464115, x, 3,028901477911493))
sqrt,csv	1	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	200	50	800	50	300	10	0,5665553958	21 minutes, 32,461 seconds	0,02694403062914287 * MAX(8,399558270990519E-5, SUM(97,28096420841763, x, x, -1,3786235325388934E-7, -0,5243153070367499, x), ABS(x), 0,002559165964173716, x, -0,013166357221225163)
sqrt,csv	1	0,15	3	100	1	3	2	10	600	400	10000	100	50	800	10	300	10	0,5665867184	9 minutes, 30,300 seconds	0,08091888833233868 * SUBTRACT(-15,812453643495436, SIGN(0,004301189378739606), x, x, x, SUBTRACT(x, x, x, x, 1,1246438259427234, x, x, 47,675289583159866, 0,199987483248598))
sqrt,csv	0	0,15	3	100	1	3	2	10	400	400	10000	100	50	800	10	100	50	0,5690214349	5 minutes, 32,934 seconds	0,08164679808261607 * SUM(MAX(x, x, -1,5776109280390468E19), ABS(31,933487388434415))
sqrt,csv	0	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	200	50	600	10	100	10	0,6670315837	8 minutes, 39,009 seconds	-0,07993954194042653 * MIN(SUM(0,7164003710166211, x, x, x, x, -0,008724077472461761, 12,702884256400871), 0,7324308810647773, SUBTRACT(x, 0,3056328592399511, x, x, 32,85983927867527), ABS(-2,4735102828577458))
sqrt,csv	1	0,15	3	100	1	3	2	10	400	400	10000	50	50	800	10	300	10	0,6674960102	4 minutes, 15,955 seconds	-0,026596550101414637 * MIN(x, ABS(x), MIN(x, 0,6632326694267824, x, x), x, SUBTRACT(-107,40989460590873, x, x, -8,043500366872806, x), 4,507236923573203E8)
sqrt,csv	1	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	200	50	800	10	300	10	0,6683272233	24 minutes, 26,919 seconds	0,026416807388515623 * SUM(x, LESS_THAN(-1,464414057001665E-6, -19348,81442201964), ABS(x), x, MAX(x, 101,70762134327435))
sqrt,csv	0	0,15	3	100	1	3	2	10	0	400	10000	100	50	800	10	300	10	0,6695014425	9 minutes, 23,800 seconds	0,026277823329576455 * MAX(LESS_THAN(-0,004560964767698697, x), SUM(0,8560617367276115, x, 102,15903175585242, 3,8780494728902007E-4, x, 0,004984348305323452, x, -9,488188962216188E-8), ABS(x))
sqrt,csv	0	0,15	3	100	1	3	5	10	400	400	10000	100	50	800	10	300	10	0,6740979026	21 minutes, 58,703 seconds	0,013944593114157428 * MAX(SUBTRACT(x, -2,8287379693084125, -3234,3182942062467, x, 1,2840582797765657E7, 0,030474942084681766, x, x), SUM(x, x, x, x, x, 176,14979047262852, x), x, -0,00766486146871951, MIN(x, x, x, x, -79,05066697207988, x), x)
sqrt,csv	0	0,15	3	1000	10	3	2	10	400	400	10000	100	50	800	10	300	10	0,8696568837	16 minutes, 45,084 seconds	0,016570283434187566 * SUM(SIGN(x), x, MAX(x, x, x, -1,1324985815290405, -1,3215715576492795, x, x, x), MAX(x, -1,097521412820003, x, -0,030646136353426695, x, -0,5520788817911475, x, x, x), SIGN(3,908804090621442), SUM(0,6985331637592498, x, x, 11,928047645454544, 38,76943128844149, 97,88239755651212))
sqrt,csv	1	1	2	100	1	3	2	10	400	400	10000	100	50	800	10	300	10	0,8943281143	5 minutes, 33,490 seconds	-0,08260170596469468 * SUBTRACT(x, MIN(x, 30,40552187920028, x, x, x, x, x), LESS_THAN(-0,03420906063734537, x), x, ABS(x))
sqrt,csv	1	0,15	3	100	1	3	5	10	400	400	10000	100	50	800	10	300	10	1,0489891913	6 minutes, 39,770 seconds	0,1631097969632243 * ABS(MIN(53,4807858884172, 46715,32692851208, x, x, x))
sqrt,csv	1	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	200	50	600	10	300	50	1,0501643814	15 minutes, 53,961 seconds	0,1685896643720583 * ABS(MIN(51,41998257723242, x, x))
sqrt,csv	1	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	100	50	800	10	300	10	1,0513103788	4 minutes, 46,900 seconds	0,162835277554308 * ABS(MIN(x, 54,16170667287906))
sqrt,csv	1	0,15	3	100	1	3	2	10	400	400	10000	100	50	800	10	100	10	1,0519880891	2 minutes, 41,584 seconds	0,161198660582219 * ABS(MIN(x, x, x, x, 54,14394444156366, x))
sqrt,csv	1	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	200	50	600	10	300	10	1,2290885877	16 minutes, 34,691 seconds	95,533809196775 * DIV(SUBTRACT(x, 0,2573463444390089, x, x, 4,768772589370963, 2,036088544193221E-11), SUBTRACT(-1,0077712572731397, x, 427,60031762227493, x, x, x, x, x, 0,8578469039377865))
sqrt,csv	1	0,15	3	1000	10	3	2	10	400	400	10000	100	50	800	10	300	10	1,2799372477	10 minutes, 56,071 seconds	0,32115475166794827 * SUBTRACT(MIN(x, x, 9,46313897220854, x, x), PRODUCT(-0,23419413884565055, x))
sqrt,csv	1	0,15	3	100	1	3	2	10	0	400	10000	100	50	800	10	300	10	1,3739300879	9 minutes, 5,257 seconds	0,03125060640756988 * SUBTRACT(SUM(x, 76,59539776252257, x, x, x, -9,908237972171557), PRODUCT(6,006990639504435, 2,4316830942847183, x, -7,480167844464434E-4, x, -2,4652217289009406, 0,5478641363716874), ABS(-4,3698802667560415))
sqrt,csv	1	0,15	3	100	1	3	3	5	400	400	10000	100	50	800	10	300	10	1,385330629	5 minutes, 44,726 seconds	0,07782386469796465 * SUBTRACT(MIN(1900,4098757301485, x, 3,784571415809659E10, x), -37,24191021158522, DIV(33,164204256842865, x))
sqrt,csv	1	0,15	5	100	1	3	2	10	400	400	10000	100	50	800	10	300	10	1,4498589212	7 minutes, 58,652 seconds	-0,016713534688125975 * SUBTRACT(PRODUCT(x, x, -0,2239874368056829, -14,695408815691733, 1,8241366177201596E-4, 2,6318258927487237E-5, x, x, x), SIGN(x), x, -103,94156428362993, SUM(x, x, 616,6428471834431, -826,7502786555685, x, x, 431,2961212408637, x))
sqrt,csv	0	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	100	50	800	10	300	10	1,4590005817	7 minutes, 10,657 seconds	0,002472766809600891 * SUBTRACT(DIV(x, 0,031193195920988057), -1164,6742508544553, MAX(-58,89460649876699, -494,2651534898084, -159,16078234390523, 55,362759817831545, x))
sqrt,csv	0	0,5	2	100	1	3	2	10	400	400	10000	100	50	800	10	300	10	1,4672911156	4 minutes, 29,170 seconds	-0,2036898003708828 * SUBTRACT(PRODUCT(-7,333883459481699E-6, -744,5331750351836, x, x), x)
sqrt,csv	1	0,15	3	100	1	3	2	10	400	400	10000	100	50	600	10	300	10	1,4709859579	8 minutes, 41,773 seconds	-0,02663502877247924 * MIN(SUBTRACT(-101,94899155398404, 1,8462054892354897E-6, x, x, x), PRODUCT(-0,005992025376940817, -2,9365684203233543E-9))
sqrt,csv	0	0,15	3	100	1	3	2	10	400	400	10000	100	50	800	50	300	10	1,6893786856	5 minutes, 40,355 seconds	0,11639634461128989 * MAX(31,659310523600027, MIN(x, x, x, x))
sqrt,csv	0	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	200	50	600	50	300	10	1,6893950867	12 minutes, 11,701 seconds	0,11671469736719753 * ABS(MAX(x, -198127,84451452194, 31,210346264847587, x, -0,0020216774284776973))
sqrt,csv	0	0,15	3	100	1	3	3	5	400	400	10000	100	50	800	10	300	10	1,689889795	4 minutes, 52,571 seconds	0,11715165598525229 * ABS(MAX(x, 8,608918197578423E-12, 31,614171930040555, x))
sqrt,csv	0	0,05	2	100	1	3	2	10	0	200	10000000000000000000000000000000000000000	50	50	800	10	300	10	1,786681189	3 minutes, 41,311 seconds	0,03749586062563672 * SUBTRACT(MAX(x, x, x, 9,47857832377741E-6, 70,09971218518581), DIV(x, -0,4577171707563249))
sqrt,csv	1	0,15	3	50	1	3	2	10	400	400	10000	100	50	800	10	300	10	1,88913751	9 minutes, 11,963 seconds	0,11684467192243936 * MAX(-15,862077464634375, LESS_THAN(x, x), x, MAX(x, -1,5389964732097662E-6, 31,572324014682962, -2784,566329470662, -2,34367529301747E12), MIN(1552,795959036203, x, x))
sqrt,csv	1	0,15	3	100	1	3	2	10	400	400	10000	100	50	600	50	300	10	1,8892239101	13 minutes, 4,842 seconds	0,11694874392817128 * MAX(MAX(x, x, x, 31,386608791290207), LESS_THAN(x, x), SUBTRACT(8,070266803781917E-6, 0,005990473721587896, x, x, -4,699705431105718E-5, -2,984790937241417E-10, 0,00513864241557448))
sqrt,csv	0	0,05	2	100	1	3	2	10	400	400	10000	100	50	800	10	300	10	1,9166449602	5 minutes, 0,161 seconds	0,1251517888258568 * ABS(MAX(-2,920354923603389E15, -5673295,395839587, x, x, x, x, x, 24,2966105305876, x))
sqrt,csv	1	0,15	2	100	1	3	2	10	400	400	10000	100	50	800	10	300	10	1,9484509801	7 minutes, 1,701 seconds	8,729247479174795 * DIV(x, MAX(x, -0,27052716645354197, x, 53,18557298203268, 0,05187477834226688, 24,129465414148683, x))
sqrt,csv	0	0,15	3	100	1	3	2	10	200	400	10000	100	50	800	10	300	10	1,9495509989	4 minutes, 57,116 seconds	8,700440095770215 * DIV(x, MAX(x, -2,9920223159269547E10, 51,910230735177606))
sqrt,csv	0	0,15	3	100	1	3	2	10	400	400	10000	100	50	800	10	300	50	2,1991693173	6 minutes, 53,143 seconds	0,11970265265948385 * ABS(ABS(x))
sqrt,csv	0	0,15	3	100	1	3	2	10	400	400	10000	200	50	800	10	300	10	2,1991693245	11 minutes, 29,325 seconds	0,11970060633794743 * ABS(MAX(x, x, x, x, x, x, x, x, x))
sqrt,csv	1	0,15	3	100	1	3	2	10	400	400	10000	100	50	800	50	300	10	2,1991693368	5 minutes, 25,166 seconds	0,11969969016528365 * MAX(x, SUBTRACT(-1,923540524084444E-19, x, x), x)
sqrt,csv	1	0,15	3	100	1	3	2	10	400	200	10000	100	50	800	10	300	10	2,1991694708	4 minutes, 56,802 seconds	0,1197089436136422 * ABS(MAX(x, x, x, x, x, x, x))
sqrt,csv	0	0,15	3	100	1	3	2	10	400	400	10000	100	50	600	10	300	10	2,1991696473	5 minutes, 27,850 seconds	0,11969221788997292 * ABS(MIN(x, x, x, x, x))
sqrt,csv	0	0,15	3	100	1	3	2	10	400	400	10000	50	50	800	10	300	10	2,1991930327	2 minutes, 18,751 seconds	0,11978629572641836 * ABS(ABS(x))
sqrt,csv	0	0,15	3	100	1	5	2	10	400	400	10000	100	50	800	10	300	10	2,2036653384	8 minutes, 30,421 seconds	0,11656084273187828 * SUM(SIGN(ABS(x)), x, SIGN(ABS(x)))
sqrt,csv	1	0,15	3	100	1	5	2	10	400	400	10000	100	50	800	10	300	10	2,2460441608	6 minutes, 21,621 seconds	0,11812306726634786 * SUM(x, ABS(ABS(SIGN(x))))
sqrt,csv	0	0,15	3	50	1	3	2	10	400	400	10000	100	50	800	10	300	10	2,2961934418	6 minutes, 35,113 seconds	-0,3819749169462303 * PRODUCT(x, SUM(-0,06960008854739974, -0,008371601453153403, 12,192282666842063, x, 56,411255738978795, -8,589720386461412E-5, x), DIV(-0,10369381063805594, x))
sqrt,csv	0	0,15	3	100	1	3	2	10	400	200	10000	100	50	800	10	300	10	2,299169555	9 minutes, 43,734 seconds	0,11969371643808835 * SUM(MIN(2,7864188662151542E23, x, x, x, x, x, x, x), LESS_THAN(x, x))
sqrt,csv	1	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	200	50	600	50	300	10	2,3991695455	21 minutes, 45,067 seconds	-0,039897962041407845 * SUBTRACT(x, x, x, 5,868729251421682E-11, MIN(x, x, 1,904866992339066E-14, x, x), ABS(x), MAX(8,776208805849971E-12, 5,680657772840641E-17, x, x, 5,213312458363437E-10, x, x, x))
sqrt,csv	1	0,15	3	100	1	3	2	10	200	400	10000	100	50	800	10	300	10	2,589454991	7 minutes, 28,716 seconds	-26,467319967954587 * DIV(MAX(x, 31,43731681693791, -0,024113322279179852, x, x, x, -0,17429176078251582, -428,7243860513885), -226,0778961971248)
sqrt,csv	0	0,15	3	100	1	3	2	10	400	700	10000	100	50	800	10	300	10	2,690485882	9 minutes, 34,530 seconds	-0,23419673501916038 * PRODUCT(MAX(x, 0,4598105554823011, -1,060791065527356, 30,619006100677225, x), SUM(0,006846366445714867, -0,5071474346254954))
sqrt,csv	0	0,15	3	100	1	3	2	10	400	400	10000	100	50	800	10	100	10	3,0992137967	3 minutes, 43,107 seconds	5,120819947193777 * ABS(DIV(x, 42,820900811204154))
sqrt,csv	0	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	50	50	800	10	300	10	5,3434666389	4 minutes, 42,209 seconds	6,7767135620545 * LESS_THAN(SIGN(x), MAX(x, x, -5,771909320473416E-5, -5,6320491196618825, x, -72,6277226671206, x, x))
x2+x,csv	0	0,15	5	100	1	3	2	10	400	400	10000	100	50	800	10	300	10	1,1229876262	5 minutes, 14,351 seconds	-0,7172864719963963 * PRODUCT(1,3939586758055924, x, SUBTRACT(x, x, x, 0,9996145541985371))
x2+x,csv	0	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	200	50	600	10	300	50	1,3036045403	17 minutes, 9,117 seconds	0,44341532073734746 * PRODUCT(SUM(x, x, x, 13,131524657944595, -4,732871170210924, x, x, -2,3986649043464343, x), ABS(0,9158426539596566), SIGN(-4,926862794708752), x, -0,4104308970029201)
x2+x,csv	1	0,15	3	100	1	3	2	10	400	400	10000	200	50	800	10	300	10	1,4795974229	14 minutes, 34,509 seconds	-0,709322218957916 * PRODUCT(ABS(-1,4094481050713559), x, SIGN(x), SUBTRACT(x, x, -0,04812317690651041, x, 1,0479178771281004), SIGN(x))
x2+x,csv	1	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	200	50	800	50	300	10	1,6736053583	10 minutes, 51,521 seconds	-0,525121848203574 * PRODUCT(ABS(-0,9516814112140408), SUBTRACT(x, -0,04063171779888286, x, x), SUM(x, -0,002560759028153454, 2,090618357938961, x))
x2+x,csv	0	0,15	3	100	1	3	2	10	0	400	10000	100	50	800	10	300	10	2,1475248129	6 minutes, 45,508 seconds	-0,1585033579549618 * DIV(SUM(x, x, x, -1,889415288398956, -1,2053536574494221, x, x, x, 9,139600094637416), DIV(-0,9510164077871495, x))
x2+x,csv	1	0,15	3	500	10	3	2	10	400	400	10000	100	50	800	10	300	10	11,1019176405	7 minutes, 1,016 seconds	1,0138367749689445 * PRODUCT(SUM(-3,6078734745697734, x, x, x, x, 8,61536395899801, x), EXP(0,07102466561886786), x, 0,18374570049982242)
x2+x,csv	1	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	200	50	600	10	300	10	12,2952484778	18 minutes, 17,072 seconds	-0,9997876050225813 * SUBTRACT(LESS_THAN(x, 194,11889572847804), PRODUCT(x, x), x, -53,63601253135229, TANH(x), MAX(3,1145758301920904E-7, x, 54,827628561774446))
x2+x,csv	0	0,15	3	100	1	3	2	10	400	400	10000	100	50	800	10	100	50	13,0555708094	4 minutes, 0,074 seconds	0,6967509608846827 * PRODUCT(0,5574583619114148, DIV(x, x), SUM(x, 2,9698730541475067, 0,02772520925235636, x, x), x, SIN(1,0331885032085508))
x2+x,csv	0	0,15	3	100	1	3	2	10	400	400	10000	50	50	800	10	300	10	75,9622545541	1 minutes, 58,768 seconds	0,43140217605081577 * SUM(LESS_THAN(x, 5,1875387908856805), PRODUCT(1,5415725970000889, x, 0,7973965176424374, 1,8821236775504042, x), MAX(-35891,46594060383, x, x, x, -2,38996740385347E7), x, MIN(x, x))
x2+x,csv	1	0,15	3	100	1	3	2	10	400	200	10000	100	50	800	10	300	10	103,1419725551	16 minutes, 12,875 seconds	0,6537028580720108 * SUM(x, TANH(x), PRODUCT(-1,111086391236904, x, x, -1,3780793341448447))
x2+x,csv	0	1	2	100	1	3	2	10	400	400	10000	100	50	800	10	300	10	133,0024270635	10 minutes, 28,174 seconds	0,5453591298534177 * SUM(SQRT(x), SQRT(x), MIN(x, x, x, x, x, 6,701185539828735, x), PRODUCT(x, x), PRODUCT(0,8656513720122545, x, x), x, -21,89373984373283)
x2+x,csv	1	0,5	2	100	1	3	2	10	400	400	10000	100	50	800	10	300	10	223,6477945873	7 minutes, 52,031 seconds	1,0136960881378685 * SUM(x, PRODUCT(x, x), SQRT(x), MIN(-13,199467300979087, x, -7,768986289777913E-15))
x2+x,csv	1	0,15	3	100	1	3	2	10	400	400	10000	100	50	800	10	300	10	225,0187267834	12 minutes, 11,389 seconds	-0,7490701522892196 * SUBTRACT(TANH(x), SIN(x), MAX(50,21027062617, x, x, x, x, x), x, DIV(x, x), SIGN(-1,1303990328271617E13), x, PRODUCT(1,3336769967839124, x, x), LN(4,861100713939169E-22))
x2+x,csv	0	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	200	50	600	10	300	10	304,7074205291	10 minutes, 48,600 seconds	-0,40236066758072386 * SUBTRACT(PRODUCT(x, 1,0610219195341348, 0,5263438005587053, -0,2412825262993677, 7,313211583840303, x, 2,521839567368562), x)
x2+x,csv	0	0,15	3	1000	10	3	2	10	400	400	10000	100	50	800	10	300	10	334,4931824155	14 minutes, 46,826 seconds	0,6879624036372582 * SUM(SIGN(x), PRODUCT(-0,03583563353773052, x, x), x, MAX(x, 4,624359426155773E-5, 0,024968001419688315, -1,2780665674129935E7, 21,251042471435397, -3,236639074386479E-7), -2,2702256491316908E-7, PRODUCT(1,093643107946952, x, 1,343774282969889, x), MIN(x, x, x))
x2+x,csv	0	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	200	50	800	50	300	10	518,6240918243	15 minutes, 30,700 seconds	0,8858459176884466 * SUM(-1,9588449870057347E-5, PRODUCT(x, x, 1,1281776853570324), x, SQRT(-3,3769864695308739E18), DIV(x, x), x)
x2+x,csv	0	0,15	3	100	1	3	2	10	400	200	10000	100	50	800	10	300	10	777,7493439639	4 minutes, 57,846 seconds	0,9988500778797502 * SUM(PRODUCT(x, x), LN(x))
x2+x,csv	0	0,15	3	100	1	3	2	10	400	700	10000	100	50	800	10	300	10	842,0533004178	7 minutes, 51,741 seconds	-1,4731042920955568 * SUM(SQRT(0,08386023717035107), -0,001062564734202355, ABS(-2,391568431559661E-5), 0,13774027259645721, DIV(-20,898651482027645, x), PRODUCT(-1,4691545524488978, x, x, -0,23128842581081233, -1,9992442396233407), SQRT(-1169,7415514525687))
x2+x,csv	0	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	200	50	800	10	300	10	851,1000005506	9 minutes, 37,467 seconds	1,0000006507091768 * ABS(PRODUCT(x, x))
x2+x,csv	1	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	200	50	600	10	100	50	851,10000074	14 minutes, 45,437 seconds	0,31804233422576755 * ABS(PRODUCT(-1,75642978377289, x, -1,7901274301655956, x))
x2+x,csv	1	0,15	3	100	1	3	2	10	200	400	10000	100	50	800	10	300	10	851,1000718543	5 minutes, 1,742 seconds	0,9999925663952416 * ABS(PRODUCT(x, x))
x2+x,csv	0	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	100	50	800	10	300	10	851,101788928	8 minutes, 52,640 seconds	1,1888129435566817 * ABS(PRODUCT(x, x, -0,8411440288619176))
x2+x,csv	0	0,15	3	100	1	3	2	10	400	400	10000	200	50	800	10	300	10	851,1027748757	6 minutes, 58,357 seconds	1,0000461950004853 * ABS(PRODUCT(x, x))
x2+x,csv	1	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	200	50	600	10	100	10	851,1257455291	5 minutes, 4,859 seconds	0,5189644294131193 * SUM(PRODUCT(1,3658504313789002, x, 1,5560775228572088, 0,9068170878352235, x), -0,3474327823893846)
x2+x,csv	1	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	200	50	800	10	300	10	851,1286037205	9 minutes, 53,043 seconds	1,0001483147936194 * ABS(PRODUCT(x, x))
x2+x,csv	0	0,15	3	100	1	3	2	10	400	400	10000	100	50	600	10	300	10	851,1647788397	3 minutes, 47,081 seconds	-0,9997768022607643 * PRODUCT(x, SIGN(-2,038523466584779E15), x)
x2+x,csv	1	0,15	3	100	1	3	3	5	400	400	10000	100	50	800	10	300	10	851,3007836387	10 minutes, 33,160 seconds	-0,7361086240862473 * MIN(SUM(x, 4,375820398346898E24, -1,9332323356560416E21), PRODUCT(x, x, -1,3584618063556322), SIGN(x))
x2+x,csv	1	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	200	50	600	50	300	10	852,0148673594	14 minutes, 43,159 seconds	1,0001069276763386 * DIV(PRODUCT(x, x, x), x)
x2+x,csv	1	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	200	50	600	10	300	50	852,1000291801	55 minutes, 13,031 seconds	0,8497981130726275 * DIV(MIN(1,8592905583490704E63, x, x, 1,0419627638617299E52, x, x), DIV(0,8498021387069752, x))
x2+x,csv	0	0,15	3	100	1	3	2	10	400	400	10000	100	50	600	50	300	10	852,1014962835	7 minutes, 24,828 seconds	-2,1386800127201715 * DIV(PRODUCT(-0,4675622683867665, x, x), LESS_THAN(1,0782008269726339E-8, 1,4935753115779076E7))
x2+x,csv	0	0,15	3	100	1	3	3	5	400	400	10000	100	50	800	10	300	10	861,0000008187	4 minutes, 24,636 seconds	1,0052562619857954 * PRODUCT(x, COS(-0,10231453400196014), x)
x2+x,csv	0	0,15	3	100	1	3	2	10	400	400	10000000000000000000000000000000000000000	200	50	600	10	100	50	861,1791071942	49 minutes, 29,269 seconds	1,3595819690499922 * MAX(LESS_THAN(x, x), ABS(x), LN(2,799042665633765E-4), ABS(x), MIN(x, -1,711542930480333E-11, x, x, -0,03486660827705722, x, 0,02343779560836609, 1,903272663473412E-9, x), PRODUCT(0,735513769494252, x, x), x, SUM(-5,010386427776947, x, x, 0,013326991536320248, x, x, x))
x2+x,csv	0	0,15	2	100	1	3	2	10	400	400	10000	100	50	800	10	300	10	861,2018950842	9 minutes, 8,446 seconds	0,9999843829838895 * PRODUCT(MIN(x, x, x, 3,6821851421196847E25, x), SIGN(x), x, TANH(x))
